Trajectories
120
,,Pre_Test:Rep1,,,Pre_Test:Rep2,,,Pre_Test:Rep3,,,Pre_Test:A1,,,Pre_Test:A2,,,Pre_Test:A3,,,Pre_Test:B1,,,Pre_Test:B2,,,Pre_Test:C1,,,Pre_Test:D1,,,Pre_Test:D2,,,Pre_Test:D3,,,Pre_Test:E1,,,Pre_Test:E2,,,Pre_Test:E3,,,Pre_Test:E4,,,Pre_Test:EF2,,,Pre_Test:EF3,,,Pre_Test:F1,,,Pre_Test:F2,,,Pre_Test:F3,,,Pre_Test:FG2,,,Pre_Test:FG3,,,Pre_Test:G1,,,Pre_Test:G2,,,Pre_Test:G3,,,Pre_Test:GH2,,,Pre_Test:GH3,,,Pre_Test:H1,,,Pre_Test:H2,,,Pre_Test:H3,,,Pre_Test:J1,,,Pre_Test:J2,,,Pre_Test:J3,,,Pre_Test:K1,,,Pre_Test:K2,,,Pre_Test:K3,,,Pre_Test:KL2,,,Pre_Test:KL3,,,Pre_Test:L1,,,Pre_Test:L2,,,Pre_Test:L3,,,Pre_Test:LM2,,,Pre_Test:LM3,,,Pre_Test:M1,,,Pre_Test:M2,,,Pre_Test:M3,,,Pre_Test:MN2,,,Pre_Test:MN3,,,Pre_Test:N1,,,Pre_Test:N2,,,Pre_Test:N3,,,Pre_Test:N4,,,Pre_Test:O1,,,Pre_Test:O2,,,Pre_Test:O3,,,Pre_Test:P1,,,Pre_Test:Q1,,,Pre_Test:Q2,,,Pre_Test:I1,,,Pre_Test:I2,,,Pre_Test:I3,,,Pre_Test:I4,,,Pre_Test:I5,,,Pre_Test:I6,,,Pre_Test:Z1,,,Pre_Test:Z2,,,Pre_Test:Z3,,,Pre_Test:Z4,,,Pre_Test:Z5,,,Pre_Test:Z6,,,Pre_Test:Z7,,,Pre_Test:Z8,,,Pre_Test:Z9,,,Pre_Test:Z10,,,Pre_Test:Z11,,,Pre_Test:Z12,,,Pre_Test:Z13,,,Pre_Test:Z14,,,Pre_Test:Z15,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
534,0,24.789764,-57.168919,1342.170654,74.165894,-58.434177,1332.713867,-21.825308,-46.971210,1326.344971,-10.034356,-132.548920,1215.731079,-11.090134,-138.690414,1235.675171,-11.767510,-132.930984,1251.734375,,,,12.301564,-147.099869,1235.144409,11.678297,-133.297913,1219.695068,2.821760,-133.165588,1208.279419,3.790664,-142.958984,1196.397705,,,,-5.211176,-130.535843,1206.184448,-6.712368,-139.606781,1192.229858,-3.202451,-143.382217,1179.660889,-6.085085,-137.285858,1152.967896,-17.271866,-133.385696,1191.565063,-19.044773,-134.929398,1180.944336,-21.307116,-122.738075,1204.278442,-27.829226,-121.912140,1192.131836,-32.587337,-115.592285,1180.672363,-30.589743,-112.938721,1204.494263,-37.126511,-103.571632,1198.022583,,,,,,,-36.881401,-95.741928,1214.389893,,,,-34.355270,-99.635071,1233.012939,-16.761824,-126.698418,1215.974731,-27.857416,-118.103523,1231.945435,-27.303514,-111.326782,1249.396729,55.908138,-140.948166,1218.294556,55.640736,-146.453644,1238.626465,55.943810,-141.479645,1257.339966,65.002228,-136.250214,1217.706177,,,,81.136169,-116.506538,1252.452271,83.765038,-118.416664,1226.755981,88.037537,-108.392136,1234.855347,73.182404,-125.815628,1217.343628,86.000130,-114.965546,1217.406738,91.751930,-104.988647,1218.901367,77.200546,-123.376045,1213.189209,86.777298,-118.420036,1207.309937,69.835014,-129.596634,1209.046143,77.248528,-131.915604,1194.583496,83.360374,-127.961037,1184.602539,65.426239,-137.889038,1200.205322,66.562759,-142.373077,1186.716187,54.819767,-136.231812,1208.001953,53.267002,-146.055267,1193.961670,51.698990,-148.557419,1180.064331,52.892509,-144.542038,1155.015869,46.592148,-138.171753,1209.197144,46.484619,-145.974411,1197.930176,,,,37.466194,-136.660629,1221.623779,46.499229,-137.790298,1220.354492,31.977125,-148.970352,1236.167236,22.466639,-147.862900,1258.389404,22.685883,-148.154068,1228.993042,20.557657,-175.272949,1191.330444,21.777805,-161.090271,1166.450439,22.640556,-157.817230,1149.173096,24.256214,-153.582718,1127.421021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,24.789310,-57.135918,1342.173462,74.166595,-58.402885,1332.718750,-21.821911,-46.931690,1326.344238,-10.040844,-132.520844,1215.742676,-11.091076,-138.665207,1235.670898,-11.766829,-132.906036,1251.725952,,,,12.341642,-147.037567,1235.255615,11.688451,-133.248001,1219.711792,2.814045,-133.128311,1208.291260,3.793152,-142.917191,1196.396851,,,,-5.211492,-130.502777,1206.183594,-6.712596,-139.572418,1192.238037,-3.189515,-143.363800,1179.645142,-6.078115,-137.256714,1152.972778,-17.121178,-133.153824,1191.577026,-19.043274,-134.900284,1180.926880,-21.306358,-122.705902,1204.273193,-27.827587,-121.877151,1192.123535,-32.584991,-115.555405,1180.667725,-30.739374,-113.323166,1204.500488,-37.124802,-103.532303,1198.020630,,,,,,,-36.905350,-95.724571,1214.391113,,,,-34.338020,-99.600372,1233.001465,-16.768454,-126.670479,1215.978638,-27.856632,-118.067184,1231.946533,-27.315496,-111.296173,1249.398071,55.916607,-140.929352,1218.310791,55.641930,-146.422653,1238.635376,55.938751,-141.444595,1257.343750,65.008873,-136.218109,1217.720703,,,,81.139351,-116.471992,1252.468140,83.773201,-118.394218,1226.764282,88.037575,-108.365051,1234.858643,73.197990,-125.778793,1217.345825,86.001190,-114.932365,1217.411621,91.753647,-104.961975,1218.899658,77.201363,-123.354546,1213.194824,86.786736,-118.396721,1207.313477,69.824280,-129.561340,1209.046997,77.257317,-131.898453,1194.573853,83.372177,-127.921951,1184.636841,65.427040,-137.866074,1200.196289,66.559830,-142.338547,1186.710083,54.827362,-136.198944,1208.013794,53.274311,-146.022629,1193.965576,51.689434,-148.528549,1180.065430,52.895969,-144.514725,1154.999756,46.604012,-138.151871,1209.176392,46.493454,-145.942993,1197.938477,,,,37.466320,-136.630829,1221.614990,46.501415,-137.764725,1220.366089,31.977137,-148.937607,1236.171387,22.467737,-147.830856,1258.381958,22.685986,-148.116867,1228.988403,20.552675,-175.254349,1191.328735,21.788078,-161.071365,1166.457764,22.637205,-157.789825,1149.171021,24.246094,-153.556503,1127.447021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,0,24.788189,-57.096558,1342.175781,74.165627,-58.370140,1332.724731,-21.836714,-46.913303,1326.343140,-10.061162,-132.501114,1215.757080,-11.103809,-138.650574,1235.668335,-11.766405,-132.877853,1251.732422,,,,12.331773,-147.046753,1235.161621,11.669093,-133.201111,1219.711792,2.807218,-133.082321,1208.305054,3.792671,-142.878555,1196.407715,,,,-5.219435,-130.473358,1206.173706,-6.718411,-139.534225,1192.245850,-3.191602,-143.328339,1179.644287,-6.077143,-137.225876,1152.970459,-17.226694,-133.235016,1191.572510,-19.043587,-134.852982,1180.940430,-21.307091,-122.644920,1204.285645,-27.832609,-121.835739,1192.128418,-32.589245,-115.527229,1180.669556,-30.607677,-112.913826,1204.487183,-37.139088,-103.484711,1198.029541,,,,,,,-36.889137,-95.675232,1214.388550,,,,-34.337017,-99.558968,1233.011353,-16.783173,-126.632568,1215.999634,-27.870216,-118.028221,1231.952515,-27.311396,-111.259346,1249.404297,55.992153,-140.816498,1218.444092,55.642742,-146.399460,1238.636841,55.930485,-141.400375,1257.360596,65.013809,-136.185150,1217.737793,,,,81.134071,-116.456375,1252.457031,83.778419,-118.358543,1226.765015,88.051895,-108.336845,1234.882080,73.207253,-125.734779,1217.357910,86.007416,-114.893105,1217.413330,91.746643,-104.931969,1218.891846,77.220047,-123.308052,1213.199707,86.794380,-118.362427,1207.316040,69.840790,-129.532089,1209.044922,77.268745,-131.864807,1194.573486,83.386398,-127.886696,1184.626221,65.441628,-137.848373,1200.202148,66.572189,-142.319199,1186.720703,54.842068,-136.172241,1208.008057,53.280277,-145.996109,1193.967163,51.689999,-148.497345,1180.069580,52.897964,-144.477997,1155.006226,46.617100,-138.118515,1209.174194,46.498814,-145.915863,1197.930420,,,,37.448330,-136.604248,1221.476074,46.512566,-137.744690,1220.371826,31.972357,-148.904892,1236.178833,22.461348,-147.797409,1258.392822,22.689016,-148.092499,1228.956299,20.539862,-175.206802,1191.342407,21.775436,-161.048233,1166.472534,22.632959,-157.775284,1149.173950,24.257399,-153.537506,1127.440063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,0,24.788679,-57.060669,1342.181519,74.171402,-58.336178,1332.730347,-21.840485,-46.877823,1326.350586,-10.078450,-132.488159,1215.744507,-11.094294,-138.603973,1235.673706,-11.757928,-132.820129,1251.768311,,,,12.311179,-146.986404,1235.238525,11.663610,-133.156540,1219.714355,2.791594,-133.037781,1208.301147,3.799089,-142.842331,1196.377441,,,,-5.239774,-130.437195,1206.186157,-6.723229,-139.493332,1192.250366,-3.192878,-143.297684,1179.648071,-6.073881,-137.180038,1152.987427,-17.222467,-133.187576,1191.576782,-19.046301,-134.811539,1180.944946,-21.320269,-122.614380,1204.280151,-27.840784,-121.787727,1192.135620,-32.417671,-115.230858,1180.613770,-30.771862,-113.238312,1204.507812,-37.131828,-103.444099,1198.012939,,,,,,,-36.901432,-95.643730,1214.388062,,,,-34.329590,-99.522255,1233.015625,-16.809084,-126.582428,1216.041138,-27.867811,-117.991707,1231.963257,-27.314573,-111.214035,1249.411865,55.862762,-141.061691,1218.152100,55.650902,-146.368286,1238.655273,55.935043,-141.370605,1257.372925,65.018288,-136.160675,1217.726562,,,,81.149925,-116.426506,1252.458130,83.781395,-118.326309,1226.782104,88.058319,-108.300980,1234.895020,73.212875,-125.695763,1217.384766,86.014587,-114.859497,1217.421509,91.754021,-104.903625,1218.892944,77.222565,-123.276009,1213.194214,86.809586,-118.323517,1207.327759,69.810516,-129.477463,1209.037476,77.285332,-131.832672,1194.574707,83.366608,-127.837868,1184.629272,65.468445,-137.816406,1200.213989,66.628006,-142.274750,1186.830933,54.845203,-136.136551,1208.024536,53.283272,-145.963837,1193.973633,51.705669,-148.475067,1180.080688,52.892391,-144.440170,1154.993652,46.629032,-138.083176,1209.179688,46.508526,-145.886215,1197.938110,,,,37.408749,-136.452042,1221.221313,46.530907,-137.706955,1220.373413,31.974136,-148.864426,1236.194336,22.461660,-147.763077,1258.401367,22.687319,-148.064804,1228.952393,20.536274,-175.154831,1191.341553,21.788248,-161.024170,1166.493652,22.649687,-157.748795,1149.172485,24.259678,-153.489899,1127.481689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,24.791679,-57.021572,1342.186523,74.171867,-58.297615,1332.739746,-21.827892,-46.817966,1326.354004,-10.089214,-132.465744,1215.740112,-11.097002,-138.550171,1235.685547,-11.748121,-132.775497,1251.766724,,,,12.299463,-146.952438,1235.222046,11.674226,-133.116302,1219.735352,2.792118,-133.013031,1208.276123,3.783930,-142.792709,1196.413696,,,,-5.244920,-130.407486,1206.199829,-6.718235,-139.451248,1192.252197,-3.201931,-143.251236,1179.661499,-6.071696,-137.148758,1152.995239,-17.236137,-133.162949,1191.580566,-19.042252,-134.783432,1180.937744,-21.322834,-122.574226,1204.293335,-27.838079,-121.744194,1192.134521,-32.417023,-115.185265,1180.617920,-30.757284,-113.178528,1204.509521,-37.118351,-103.400078,1198.021362,,,,,,,-36.911430,-95.608635,1214.403076,,,,-34.325508,-99.480423,1233.017944,-16.810713,-126.549927,1216.053467,-27.873476,-117.958443,1231.968262,-27.319510,-111.185989,1249.426636,55.967575,-140.828125,1218.411621,55.651852,-146.340363,1238.657104,55.924511,-141.326599,1257.387939,65.035339,-136.111557,1217.776001,,,,81.119667,-116.354958,1252.537964,83.788475,-118.302689,1226.782104,88.057220,-108.272522,1234.906738,73.197006,-125.669243,1217.395508,86.005920,-114.839554,1217.417236,91.759911,-104.883850,1218.893677,77.218475,-123.251869,1213.216797,86.818535,-118.290741,1207.344360,69.836914,-129.468201,1209.058594,77.285233,-131.794357,1194.600342,83.375412,-127.824127,1184.656494,65.454010,-137.780075,1200.230591,66.627342,-142.233826,1186.835938,54.844067,-136.125076,1208.046875,53.286140,-145.934540,1193.989502,51.703751,-148.440399,1180.096680,52.886681,-144.408737,1155.031860,46.638721,-138.064697,1209.180176,46.505180,-145.852646,1197.945190,,,,37.451294,-136.555954,1221.477051,46.533909,-137.660797,1220.394409,31.969011,-148.826431,1236.203491,22.464926,-147.729309,1258.410889,22.686337,-148.027573,1228.946655,20.533871,-175.117523,1191.364990,21.798571,-161.004822,1166.484985,22.667450,-157.741196,1149.182861,24.261938,-153.446365,1127.495239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,0,24.795376,-56.978615,1342.194214,74.178833,-58.257633,1332.748535,-21.829679,-46.783974,1326.357544,-10.071602,-132.438385,1215.756714,-11.093836,-138.535492,1235.690430,-11.734744,-132.730515,1251.795410,,,,12.293688,-146.907288,1235.209351,11.658750,-133.090607,1219.759644,2.798463,-132.986069,1208.293945,3.837694,-142.744415,1196.404785,,,,-5.241101,-130.366501,1206.222778,-6.711341,-139.425690,1192.254761,-3.238924,-143.182053,1179.749756,-6.069242,-137.127777,1153.005859,-17.205500,-133.101990,1191.588989,-19.037014,-134.749191,1180.962402,-21.306746,-122.527977,1204.307251,-27.824095,-121.722595,1192.135376,-32.410858,-115.149460,1180.641602,-30.756300,-113.140114,1204.519531,-37.101486,-103.379921,1198.011230,,,,,,,-36.878681,-95.538254,1214.458496,,,,-34.299011,-99.426529,1233.034058,-16.795973,-126.524834,1216.056763,-27.861176,-117.926735,1231.971680,-27.314856,-111.149437,1249.432861,55.964108,-140.782028,1218.434082,55.668091,-146.300781,1238.684692,55.932743,-141.302933,1257.394165,65.034134,-136.086960,1217.794800,,,,81.130280,-116.335503,1252.568115,83.780663,-118.263435,1226.815308,88.082664,-108.247932,1234.920288,73.183784,-125.642403,1217.393799,86.025757,-114.814270,1217.439697,91.751778,-104.858215,1218.901733,77.229691,-123.222115,1213.231445,86.819511,-118.263268,1207.362549,69.856209,-129.459106,1209.051514,77.281090,-131.761627,1194.625000,83.285927,-127.738762,1184.693115,65.438820,-137.758499,1200.236938,66.618774,-142.201523,1186.864624,54.837013,-136.095627,1208.051636,53.286633,-145.913681,1194.005981,51.702065,-148.414047,1180.117432,52.891323,-144.389465,1155.057495,46.638039,-138.027725,1209.177612,46.497425,-145.826843,1197.957397,,,,37.451393,-136.520065,1221.491333,46.533772,-137.623169,1220.409790,31.978060,-148.799561,1236.199585,22.482000,-147.696609,1258.431519,22.673344,-147.995132,1228.911011,20.537838,-175.082214,1191.378296,21.785290,-160.976562,1166.501953,22.696486,-157.696457,1149.189941,24.253918,-153.420670,1127.526978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0,24.800421,-56.930058,1342.202148,74.184036,-58.215321,1332.758179,-21.821350,-46.737480,1326.360840,-10.072556,-132.383026,1215.773071,-11.077502,-138.510696,1235.690308,-11.732748,-132.706680,1251.803101,,,,12.324385,-146.917892,1235.173340,11.703761,-133.041931,1219.782837,2.807724,-132.947998,1208.320801,3.814199,-142.741837,1196.427490,,,,-5.218115,-130.329437,1206.225098,-6.704203,-139.394424,1192.284546,-3.184370,-143.190704,1179.692993,-6.060354,-137.097275,1153.027588,-17.187983,-133.076370,1191.601562,-19.030216,-134.717743,1180.964600,-21.302595,-122.494827,1204.315430,-27.821524,-121.683792,1192.170044,-32.394012,-115.124557,1180.642822,-30.733831,-113.044060,1204.530273,-37.099072,-103.354004,1198.020996,-24.098558,-117.179665,1215.718872,,,,-36.894623,-95.527397,1214.455933,,,,-34.293739,-99.390778,1233.040283,-16.719997,-126.395958,1216.087646,-27.857235,-117.890198,1231.989502,-27.296400,-111.105186,1249.445801,56.033352,-140.776245,1218.503906,55.676754,-146.260529,1238.718384,55.945702,-141.273621,1257.419312,65.044083,-136.052765,1217.818359,,,,81.152931,-116.306122,1252.546265,83.787560,-118.227020,1226.839233,88.086563,-108.211426,1234.930908,73.188309,-125.611496,1217.410522,86.008980,-114.790092,1217.429932,91.757454,-104.828308,1218.905640,77.233170,-123.200447,1213.238647,86.830460,-118.227959,1207.394287,69.799706,-129.390732,1209.043945,77.321274,-131.730270,1194.677002,83.315239,-127.730164,1184.693481,65.433281,-137.722961,1200.255859,66.628098,-142.178650,1186.882812,54.826454,-136.082520,1208.086182,53.293892,-145.891571,1194.028198,51.712112,-148.378677,1180.148560,52.866737,-144.333984,1155.099243,46.648613,-138.004517,1209.201538,46.504860,-145.796646,1197.977661,,,,37.462311,-136.485031,1221.510742,46.532055,-137.590469,1220.440796,31.989943,-148.762466,1236.222168,22.483335,-147.664642,1258.449341,22.702686,-147.982117,1228.946167,20.533464,-175.056122,1191.398682,21.816210,-160.942795,1166.505005,22.691334,-157.651138,1149.204712,24.240305,-153.401306,1127.557251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0,24.807497,-56.883698,1342.211548,74.193336,-58.168304,1332.767944,-21.802528,-46.684216,1326.368042,-10.039431,-132.334015,1215.778564,-11.077611,-138.503952,1235.703125,-11.741162,-132.671173,1251.823730,,,,12.328794,-146.843094,1235.267212,11.734634,-133.009949,1219.785156,2.833953,-132.914856,1208.354614,3.817245,-142.723404,1196.441162,,,,-5.197298,-130.288712,1206.247803,-6.690149,-139.375580,1192.290649,-3.181625,-143.158157,1179.720093,-6.047506,-137.068298,1153.029175,-17.184561,-133.042587,1191.625366,-19.019329,-134.694183,1180.987793,-21.271999,-122.468620,1204.319946,-27.802877,-121.661003,1192.180908,-32.554287,-115.335426,1180.723145,-30.687000,-112.958252,1204.543335,-37.080044,-103.287308,1198.089111,-21.998812,-115.605522,1215.413696,,,,-36.903645,-95.500633,1214.479980,,,,-34.279251,-99.351006,1233.048340,-16.771605,-126.449333,1216.078003,-27.845070,-117.849495,1231.998779,-27.285444,-111.064865,1249.457275,56.036530,-140.730881,1218.542847,55.703865,-146.218079,1238.742432,55.959156,-141.235672,1257.439575,65.053696,-136.022690,1217.829102,,,,81.168114,-116.251854,1252.592529,83.801521,-118.200157,1226.848022,88.092094,-108.180351,1234.942871,73.172409,-125.591400,1217.414795,86.020576,-114.761078,1217.441895,91.767555,-104.806198,1218.909546,77.241035,-123.180168,1213.245483,86.833481,-118.194954,1207.412109,69.802689,-129.363846,1209.066406,77.332123,-131.698242,1194.699219,83.317154,-127.702904,1184.728760,65.440948,-137.685318,1200.275269,66.607643,-142.206421,1186.805542,54.820950,-136.060257,1208.122314,53.294170,-145.862686,1194.048340,51.715775,-148.351624,1180.175659,52.872356,-144.304031,1155.127441,46.633324,-137.951218,1209.217285,46.490879,-145.762985,1198.006592,,,,37.469509,-136.450546,1221.545898,46.543491,-137.567978,1220.452271,31.997412,-148.731125,1236.229980,22.492807,-147.606964,1258.458618,22.703167,-147.940292,1228.974609,20.547371,-175.013412,1191.411255,21.800400,-160.909561,1166.517456,22.695436,-157.607101,1149.230469,24.256842,-153.371292,1127.575928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0,24.813900,-56.835201,1342.220947,74.202644,-58.120029,1332.777222,-21.789413,-46.635708,1326.377686,-10.009928,-132.318359,1215.777100,-11.074903,-138.453598,1235.733521,-11.723184,-132.618469,1251.851929,,,,12.334435,-146.818451,1235.267334,11.745959,-132.965271,1219.804199,2.855560,-132.890671,1208.385254,3.840844,-142.708969,1196.442261,,,,-5.162602,-130.246246,1206.277100,-6.675047,-139.350403,1192.309937,-3.158574,-143.135315,1179.737183,-6.040797,-137.045853,1153.045776,-17.163322,-133.011887,1191.644043,-19.005449,-134.677338,1181.005737,-21.220074,-122.425415,1204.331665,-27.780472,-121.635635,1192.201538,-32.358482,-115.070091,1180.674561,-30.663685,-112.914742,1204.564209,-37.074448,-103.283966,1198.087158,-21.980078,-115.591270,1215.422607,,,,-36.721321,-95.297562,1214.608154,,,,-34.276951,-99.328194,1233.052979,-16.563034,-126.281975,1216.064697,-27.839777,-117.820976,1232.013428,-27.260569,-111.021126,1249.470459,55.972397,-140.700897,1218.513916,55.705368,-146.176926,1238.748291,55.971527,-141.190109,1257.465942,65.052551,-135.989349,1217.841675,,,,81.176971,-116.221848,1252.610474,83.808395,-118.175438,1226.862061,88.102455,-108.139664,1234.964233,73.179489,-125.573845,1217.435547,86.022385,-114.742218,1217.455200,91.762596,-104.772079,1218.927124,77.232758,-123.163666,1213.265137,86.840233,-118.174133,1207.427856,69.822311,-129.358765,1209.089722,77.314247,-131.671707,1194.709106,83.317596,-127.670647,1184.755737,65.423462,-137.644653,1200.297729,66.635216,-142.121979,1186.932739,54.791996,-136.059067,1208.135254,53.304554,-145.830063,1194.082886,51.729176,-148.321136,1180.212524,52.905285,-144.292511,1155.119629,46.659733,-137.937714,1209.229492,46.491905,-145.721771,1198.027222,,,,37.474236,-136.417984,1221.566162,46.544529,-137.553406,1220.452026,32.010044,-148.696396,1236.243408,22.495060,-147.559967,1258.468750,22.722651,-147.910049,1228.975830,20.559237,-174.961838,1191.413818,21.785576,-160.859238,1166.554932,22.693195,-157.564972,1149.258911,24.274366,-153.346786,1127.561279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0,24.827503,-56.783367,1342.226440,74.215858,-58.071693,1332.787109,-21.767157,-46.567909,1326.383423,-9.990446,-132.278946,1215.798950,-11.056046,-138.392212,1235.766846,-11.724102,-132.589142,1251.860474,,,,12.338021,-146.786011,1235.262085,11.731902,-132.937546,1219.807007,2.873767,-132.848770,1208.404297,3.886637,-142.643234,1196.477661,,,,-5.144072,-130.207870,1206.303101,-6.655673,-139.307892,1192.343750,-3.187594,-143.076843,1179.827881,-6.032339,-137.003677,1153.084839,-17.140726,-132.977844,1191.666138,-18.998373,-134.643661,1181.042847,-21.203560,-122.402916,1204.348633,-27.758488,-121.606415,1192.214966,-32.347073,-115.042984,1180.690308,-30.500181,-112.611824,1204.570068,-37.062534,-103.252190,1198.098755,-21.970423,-115.567894,1215.442017,,,,-36.817177,-95.370422,1214.555542,,,,-34.273987,-99.296761,1233.061157,-16.730272,-126.385406,1216.094727,-27.817924,-117.771980,1232.025757,-27.240446,-110.988869,1249.485352,55.840122,-140.848434,1218.330078,55.724201,-146.139008,1238.758301,55.984581,-141.145325,1257.480835,65.045494,-135.971252,1217.809570,,,,81.202675,-116.181702,1252.628174,83.812119,-118.148071,1226.868286,88.094444,-108.112923,1234.947266,73.182220,-125.540253,1217.474487,86.024139,-114.702942,1217.470581,91.771545,-104.745605,1218.920410,77.239952,-123.121803,1213.298340,86.848534,-118.143211,1207.440918,69.795746,-129.295670,1209.100952,77.323532,-131.630142,1194.743896,83.314247,-127.634377,1184.787476,65.425201,-137.609848,1200.319702,66.636597,-142.094009,1186.961548,54.804096,-136.017883,1208.139648,53.321423,-145.802338,1194.112671,51.749599,-148.290176,1180.248901,52.923820,-144.263504,1155.162964,46.656082,-137.886795,1209.271118,46.500267,-145.688980,1198.046997,,,,37.459721,-136.263214,1221.344238,46.542610,-137.525070,1220.473999,32.029316,-148.652222,1236.270630,22.516619,-147.503265,1258.468506,22.730135,-147.871567,1228.982178,20.561192,-174.926987,1191.433838,21.792662,-160.805634,1166.542603,22.700649,-157.525177,1149.284790,24.289892,-153.307892,1127.572388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,0,24.836882,-56.733841,1342.235107,74.226120,-58.021366,1332.795776,-21.769146,-46.539867,1326.391113,-9.970716,-132.207413,1215.830078,-11.030463,-138.331207,1235.768311,-11.717443,-132.562195,1251.856689,,,,12.313542,-146.775681,1235.198853,11.728909,-132.910492,1219.796021,2.900859,-132.813263,1208.428101,3.892207,-142.623596,1196.485474,,,,-5.123531,-130.168304,1206.329346,-6.639333,-139.274139,1192.360840,-3.171349,-143.037155,1179.852173,-6.023455,-136.971771,1153.108887,-17.046930,-132.822693,1191.720703,-18.982578,-134.613068,1181.062012,-21.193710,-122.371857,1204.360596,-27.744347,-121.575455,1192.237305,-32.501755,-115.272171,1180.761230,-30.478546,-112.573364,1204.583374,-37.063202,-103.236176,1198.118164,-24.007408,-117.030121,1215.768555,,,,-36.763523,-95.324158,1214.553345,,,,-34.266125,-99.251266,1233.082397,-16.703114,-126.345856,1216.093750,-27.799692,-117.731827,1232.043945,-27.227434,-110.951782,1249.496094,55.850700,-140.803467,1218.344604,55.742344,-146.086960,1238.765747,55.970444,-141.086029,1257.501587,65.061958,-135.934830,1217.851685,,,,81.201500,-116.099060,1252.611206,83.817642,-118.120132,1226.867065,88.103806,-108.069748,1234.963989,73.189468,-125.510155,1217.463745,86.021263,-114.661240,1217.486328,91.788445,-104.707718,1218.934937,77.227135,-123.090088,1213.315186,86.852715,-118.114220,1207.452271,69.819252,-129.267654,1209.108887,77.294868,-131.594849,1194.756958,83.350693,-127.619820,1184.805298,65.425713,-137.564377,1200.337280,66.613678,-142.103027,1186.877686,54.799530,-135.981140,1208.199707,53.334999,-145.755356,1194.139160,51.766087,-148.249435,1180.268188,52.907696,-144.211029,1155.219116,46.659061,-137.850601,1209.300293,46.502335,-145.650284,1198.059326,,,,37.466568,-136.213959,1221.356201,46.553360,-137.479614,1220.484131,32.041294,-148.608841,1236.286133,22.525681,-147.471146,1258.473877,22.775011,-147.844315,1228.997559,20.586929,-174.890305,1191.464478,21.777189,-160.758072,1166.574707,22.713003,-157.498672,1149.308350,24.281000,-153.270981,1127.585571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
