Trajectories
100
,,Pre_Test:Rep1,,,Pre_Test:Rep2,,,Pre_Test:Rep3,,,Pre_Test:A1,,,Pre_Test:A2,,,Pre_Test:A3,,,Pre_Test:B1,,,Pre_Test:B2,,,Pre_Test:C1,,,Pre_Test:D1,,,Pre_Test:D2,,,Pre_Test:D3,,,Pre_Test:E1,,,Pre_Test:E2,,,Pre_Test:E3,,,Pre_Test:E4,,,Pre_Test:EF2,,,Pre_Test:EF3,,,Pre_Test:F1,,,Pre_Test:F2,,,Pre_Test:F3,,,Pre_Test:FG2,,,Pre_Test:FG3,,,Pre_Test:G1,,,Pre_Test:G2,,,Pre_Test:G3,,,Pre_Test:GH2,,,Pre_Test:GH3,,,Pre_Test:H1,,,Pre_Test:H2,,,Pre_Test:H3,,,Pre_Test:J1,,,Pre_Test:J2,,,Pre_Test:J3,,,Pre_Test:K1,,,Pre_Test:K2,,,Pre_Test:K3,,,Pre_Test:KL2,,,Pre_Test:KL3,,,Pre_Test:L1,,,Pre_Test:L2,,,Pre_Test:L3,,,Pre_Test:LM2,,,Pre_Test:LM3,,,Pre_Test:M1,,,Pre_Test:M2,,,Pre_Test:M3,,,Pre_Test:MN2,,,Pre_Test:MN3,,,Pre_Test:N1,,,Pre_Test:N2,,,Pre_Test:N3,,,Pre_Test:N4,,,Pre_Test:O1,,,Pre_Test:O2,,,Pre_Test:O3,,,Pre_Test:P1,,,Pre_Test:Q1,,,Pre_Test:Q2,,,Pre_Test:I1,,,Pre_Test:I2,,,Pre_Test:I3,,,Pre_Test:I4,,,Pre_Test:I5,,,Pre_Test:I6,,,Pre_Test:Z1,,,Pre_Test:Z2,,,Pre_Test:Z3,,,Pre_Test:Z4,,,Pre_Test:Z5,,,Pre_Test:Z6,,,Pre_Test:Z7,,,Pre_Test:Z8,,,Pre_Test:Z9,,,Pre_Test:Z10,,,Pre_Test:Z11,,,Pre_Test:Z12,,,Pre_Test:Z13,,,Pre_Test:Z14,,,Pre_Test:Z15,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
510,0,21.176804,-42.493511,1330.093384,69.957222,-44.376392,1317.926270,-25.432404,-30.195791,1317.035034,-20.710791,-110.538239,1206.771484,-20.953299,-115.424637,1226.519409,-21.445257,-111.614243,1242.514282,-10.599732,-113.330711,1208.636475,0.849101,-124.538170,1226.416382,-0.896911,-112.655930,1207.776978,-7.312801,-113.899193,1198.307739,-4.806689,-122.754730,1184.975098,-3.334051,-123.335587,1176.467896,-15.546095,-111.720879,1193.444946,-14.204452,-121.094696,1180.023804,-11.303966,-123.787193,1167.994751,,,,-24.983557,-114.853699,1179.567749,-25.650785,-116.453339,1166.768066,-28.855696,-105.886215,1190.914795,-34.305031,-105.321320,1179.376343,-38.423817,-99.459251,1166.430176,-39.615295,-98.455231,1189.951172,-44.603420,-87.455528,1183.412476,-30.719294,-98.977570,1203.977783,-37.727215,-91.377579,1202.628174,-44.184216,-79.515083,1200.337280,-36.351059,-89.501938,1211.583496,-42.385696,-80.109695,1219.319702,-27.319918,-103.787315,1206.634766,-36.270939,-97.842293,1221.051270,-36.562687,-89.620613,1237.288330,48.838112,-119.965752,1207.703003,45.041477,-126.427650,1231.113037,45.934525,-120.771820,1250.050537,55.408024,-116.262924,1208.054565,66.467033,-111.090645,1224.023560,70.305145,-98.528381,1245.423584,72.413193,-101.668007,1218.033569,77.917259,-91.006592,1226.923950,61.929279,-108.699493,1208.195923,68.517960,-101.868851,1207.878052,79.300758,-91.758064,1207.891602,64.112923,-106.851257,1202.321167,73.999580,-103.538589,1195.691895,57.293869,-112.759247,1198.157349,64.243690,-116.452934,1183.938599,,,,52.339172,-121.260460,1188.103027,53.290802,-124.999245,1175.281372,42.193100,-119.187050,1196.015259,40.743179,-127.637817,1182.344604,37.989208,-128.606552,1169.769897,,,,41.471272,-120.309135,1208.207886,35.324310,-117.709724,1201.250122,33.130947,-127.602592,1187.272461,27.458937,-116.750656,1211.710938,,,,21.492855,-129.198669,1229.106201,11.129968,-126.286987,1249.953003,11.565183,-126.920776,1218.132202,8.806502,-155.040146,1183.352539,11.779264,-142.628647,1156.729736,12.646717,-138.556335,1139.676147,14.662079,-134.483353,1116.156250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,0,21.189053,-42.471512,1330.093994,69.970604,-44.353790,1317.925781,-25.419495,-30.175114,1317.036499,-20.700043,-110.524956,1206.782837,-20.947838,-115.409805,1226.524658,-21.432341,-111.596703,1242.520996,-10.595300,-113.315941,1208.647217,0.856075,-124.513000,1226.434692,-0.892376,-112.658501,1207.767212,-7.306308,-113.880875,1198.293945,-4.797898,-122.742691,1184.979126,-3.319162,-123.325035,1176.468506,-15.545235,-111.706062,1193.449463,-14.203027,-121.077759,1180.024170,-11.296824,-123.785210,1168.001953,,,,-24.978975,-114.845390,1179.567139,-25.644537,-116.443504,1166.763794,-28.861942,-105.874489,1190.913818,-34.308224,-105.317093,1179.361816,-38.414906,-99.448685,1166.417114,-39.723228,-98.444290,1189.984009,-44.594177,-87.439774,1183.407593,-30.686310,-98.982086,1203.986206,-37.725212,-91.373924,1202.637085,-44.176418,-79.498299,1200.335571,-36.367596,-89.491119,1211.576782,-42.373795,-80.095528,1219.325195,-27.326864,-103.767776,1206.650879,-36.225220,-97.811287,1221.046265,-36.556984,-89.599243,1237.302490,48.865681,-119.957748,1207.708618,45.056740,-126.410561,1231.119629,45.962349,-120.752235,1250.070312,55.429928,-116.243111,1208.058350,66.489059,-111.077240,1224.032104,70.307449,-98.513313,1245.423828,72.434486,-101.645416,1218.043213,77.932281,-90.987961,1226.928955,61.949478,-108.685371,1208.186279,68.538353,-101.845078,1207.888916,79.324432,-91.745506,1207.877930,64.133209,-106.831520,1202.321899,74.015320,-103.519341,1195.684326,57.325680,-112.734352,1198.184692,64.269760,-116.435165,1183.933228,,,,52.350079,-121.253601,1188.103516,53.289444,-124.978462,1175.283325,42.207195,-119.170166,1196.025635,40.759380,-127.623276,1182.346436,37.993366,-128.591248,1169.785034,,,,41.503117,-120.296143,1208.228882,35.362309,-117.711449,1201.229004,33.170952,-127.591949,1187.272827,27.498400,-116.724136,1211.759766,,,,21.515924,-129.178619,1229.111816,11.140275,-126.267372,1249.957031,11.574487,-126.920120,1218.136353,8.824027,-154.990265,1183.355835,11.781304,-142.624161,1156.737915,12.655922,-138.554520,1139.682251,14.668997,-134.471588,1116.169189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,0,21.201988,-42.446537,1330.091553,69.986977,-44.335072,1317.928833,-25.407770,-30.157724,1317.035034,-20.691263,-110.504585,1206.772705,-20.939404,-115.394287,1226.525879,-21.416246,-111.580231,1242.530762,-10.587560,-113.310951,1208.647583,0.856414,-124.497704,1226.442383,-0.888633,-112.657158,1207.772339,-7.312609,-113.862831,1198.304932,-4.791366,-122.730423,1184.983032,-3.316452,-123.317085,1176.484741,-15.548561,-111.689163,1193.442871,-14.195998,-121.069130,1180.025635,-11.293026,-123.778351,1168.005249,,,,-24.980488,-114.832039,1179.572876,-25.638355,-116.433723,1166.762695,-28.863922,-105.868370,1190.916260,-34.311375,-105.310127,1179.365967,-38.408253,-99.445282,1166.414917,-39.673870,-98.455338,1189.971069,-44.592510,-87.417084,1183.428101,-30.706295,-98.961716,1203.994141,-37.739944,-91.374405,1202.646484,-44.168823,-79.486961,1200.341675,-36.348625,-89.469917,1211.580322,-42.367382,-80.083099,1219.333130,-27.311653,-103.750763,1206.651978,-36.244743,-97.807205,1221.074463,-36.539932,-89.590225,1237.302734,48.883041,-119.944977,1207.719849,45.063824,-126.391602,1231.124390,45.982029,-120.747269,1250.067627,55.453938,-116.228844,1208.061157,66.499153,-111.062012,1224.033813,70.327446,-98.496185,1245.431396,72.434891,-101.633148,1218.049927,77.938965,-90.972237,1226.936646,61.961102,-108.680412,1208.176392,68.558876,-101.830322,1207.898560,79.329979,-91.729118,1207.866699,64.149780,-106.816895,1202.326416,74.031609,-103.503067,1195.696289,57.325638,-112.729820,1198.186890,64.284309,-116.424400,1183.937500,,,,52.368881,-121.246742,1188.110718,53.303562,-124.964714,1175.287720,42.216068,-119.156097,1196.031860,40.758930,-127.613503,1182.341675,37.996525,-128.570038,1169.793457,,,,41.518009,-120.277336,1208.227661,35.378922,-117.703819,1201.234619,33.164021,-127.580658,1187.282593,27.490206,-116.699989,1211.774048,,,,21.508514,-129.162964,1229.131958,11.150037,-126.252800,1249.963257,11.601570,-126.938522,1218.127930,8.816262,-155.018997,1183.378296,11.790289,-142.616806,1156.746460,12.667995,-138.549683,1139.680542,14.670731,-134.475861,1116.177002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,0,21.215731,-42.423153,1330.089844,69.998276,-44.310490,1317.924805,-25.395531,-30.132959,1317.035400,-20.682283,-110.490532,1206.773682,-20.929663,-115.385429,1226.541870,-21.406788,-111.565392,1242.535889,-10.587895,-113.298531,1208.645752,0.872098,-124.487221,1226.444336,-0.892280,-112.661812,1207.780151,-7.307436,-113.852272,1198.301270,-4.786127,-122.719391,1184.991699,-3.305110,-123.308647,1176.488892,-15.546875,-111.680962,1193.447632,-14.195910,-121.061775,1180.030151,-11.292244,-123.762283,1168.015015,,,,-24.955933,-114.841682,1179.508789,-25.629408,-116.427948,1166.762207,-28.864908,-105.855797,1190.914917,-34.322533,-105.316933,1179.364136,-38.404568,-99.436890,1166.415527,-39.736652,-98.387192,1190.003784,-44.590767,-87.405052,1183.428833,-30.897243,-99.026398,1204.217651,-37.428577,-91.308929,1202.548340,-44.163940,-79.476158,1200.343872,-36.293079,-89.439491,1211.511108,-42.360550,-80.070976,1219.340820,-27.308338,-103.737778,1206.654541,-36.235600,-97.798157,1221.084229,-36.529430,-89.576767,1237.307007,48.898266,-119.917458,1207.717407,45.075748,-126.376778,1231.139404,45.996574,-120.734650,1250.076172,55.461391,-116.215561,1208.059814,66.651001,-110.956032,1224.340820,70.336418,-98.482613,1245.434448,72.408203,-101.610390,1218.045044,77.948723,-90.953827,1226.935547,61.969982,-108.668030,1208.180786,68.562981,-101.817421,1207.893311,79.347427,-91.715919,1207.866699,64.161247,-106.808060,1202.325195,74.043251,-103.494492,1195.684204,57.323627,-112.730324,1198.176514,64.290604,-116.416832,1183.941284,,,,52.384602,-121.245056,1188.107422,53.304573,-124.955040,1175.287231,42.226063,-119.151382,1196.016724,40.808929,-127.614853,1182.338379,38.002056,-128.562439,1169.816162,,,,41.520477,-120.270325,1208.208740,35.374405,-117.686089,1201.240967,33.180218,-127.572342,1187.284302,27.502346,-116.694733,1211.769653,,,,21.522039,-129.150528,1229.146851,11.166752,-126.241776,1249.965210,11.590641,-126.899185,1218.161499,8.756811,-154.743591,1183.355469,11.789842,-142.606750,1156.751343,12.666474,-138.558380,1139.696167,14.677533,-134.466614,1116.186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,0,21.224548,-42.395844,1330.089966,70.012352,-44.284401,1317.922485,-25.384048,-30.108688,1317.035645,-20.672512,-110.481514,1206.777344,-20.921394,-115.367966,1226.548218,-21.400152,-111.546097,1242.546143,-10.580627,-113.281471,1208.655151,0.874847,-124.473068,1226.459473,-0.875179,-112.613159,1207.794678,-7.310822,-113.836372,1198.309326,-4.783885,-122.709366,1185.000122,-3.295574,-123.295570,1176.511108,-15.550773,-111.671310,1193.455078,-14.191022,-121.052628,1180.039673,-11.289165,-123.758797,1168.024048,,,,-24.972580,-114.817459,1179.572998,-25.624767,-116.418137,1166.774536,-28.857718,-105.846054,1190.920532,-34.315315,-105.309380,1179.367432,-38.391670,-99.425835,1166.412720,-39.711411,-98.372276,1190.023804,-44.587692,-87.403290,1183.426758,-30.714054,-98.913338,1204.026001,-37.407150,-91.295364,1202.550171,-44.159927,-79.467842,1200.351074,-36.294651,-89.450241,1211.600586,-42.345253,-80.057587,1219.345825,-27.297445,-103.731949,1206.657227,-36.218079,-97.783539,1221.088501,-36.524273,-89.566650,1237.313110,48.886532,-120.191292,1208.089844,45.087730,-126.366768,1231.147339,46.002888,-120.718178,1250.088623,55.458179,-116.201691,1208.055420,66.525375,-111.012878,1224.046387,70.347366,-98.467529,1245.440186,72.454170,-101.603424,1218.058716,77.949677,-90.940720,1226.935669,61.979668,-108.660484,1208.183472,68.567596,-101.807007,1207.904297,79.349983,-91.708099,1207.874878,64.166382,-106.802055,1202.320679,74.054916,-103.492798,1195.680054,57.358067,-112.703613,1198.201538,64.304146,-116.405479,1183.953735,,,,52.401058,-121.243233,1188.106812,53.316261,-124.946831,1175.298950,42.233952,-119.136749,1196.019897,40.784130,-127.596680,1182.350586,38.009922,-128.552338,1169.829712,,,,41.526779,-120.258949,1208.218506,35.402599,-117.691879,1201.211914,33.199276,-127.563965,1187.294434,27.490902,-116.666473,1211.792236,,,,21.540022,-129.142563,1229.148560,11.175179,-126.225365,1249.984985,11.613015,-126.914261,1218.166992,8.858440,-154.959183,1183.350586,11.798049,-142.607422,1156.760620,12.673875,-138.547562,1139.708862,14.698946,-134.467911,1116.187378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,0,21.234390,-42.369534,1330.087891,70.019302,-44.258331,1317.920044,-25.376476,-30.087639,1317.034180,-20.659607,-110.475151,1206.763550,-20.910549,-115.356606,1226.562744,-21.385756,-111.537521,1242.549805,-10.569891,-113.266136,1208.655396,0.835631,-124.417953,1226.518799,-0.862190,-112.596397,1207.823730,-7.294827,-113.833511,1198.320312,-4.774803,-122.708488,1185.012085,-3.288237,-123.299171,1176.515137,-15.531298,-111.673500,1193.468262,-14.177454,-121.046379,1180.049561,-11.279509,-123.748085,1168.034668,,,,-24.962599,-114.813545,1179.586426,-25.614212,-116.411987,1166.785645,-28.844387,-105.846405,1190.922852,-34.300507,-105.299774,1179.379272,-38.400219,-99.436981,1166.430176,-39.640892,-98.370544,1190.005493,-44.580063,-87.399155,1183.436035,-30.685469,-98.907761,1204.025879,-37.398613,-91.284554,1202.562866,-44.144474,-79.463493,1200.354492,-36.282578,-89.447227,1211.602783,-42.334354,-80.047417,1219.349487,-27.274078,-103.712326,1206.647461,-36.191601,-97.774200,1221.095947,-36.503929,-89.554199,1237.315674,48.908836,-120.144669,1208.070557,45.098564,-126.349014,1231.162476,46.019001,-120.701462,1250.102661,55.464855,-116.194130,1208.049927,66.517838,-111.000648,1224.059937,70.357361,-98.449287,1245.443481,72.459648,-101.599205,1218.063110,77.962715,-90.923569,1226.947754,61.979984,-108.657265,1208.178955,68.570618,-101.806725,1207.908691,79.347687,-91.699791,1207.872070,64.169106,-106.799355,1202.329590,74.068222,-103.464287,1195.707642,57.375740,-112.684120,1198.218506,64.295898,-116.397743,1183.956665,,,,52.403011,-121.242462,1188.126709,53.309917,-124.931061,1175.311279,42.238659,-119.133476,1196.025879,40.779316,-127.585564,1182.372192,38.011944,-128.540329,1169.849731,,,,41.528969,-120.233238,1208.228149,35.459381,-117.729782,1201.217896,33.192368,-127.547813,1187.313965,27.504066,-116.662605,1211.799561,,,,21.565319,-129.119522,1229.145752,11.178966,-126.206070,1249.999512,11.611876,-126.911194,1218.174805,8.877432,-154.948868,1183.358032,11.805403,-142.600708,1156.768188,12.675253,-138.551132,1139.719604,14.696840,-134.463242,1116.204834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,0,21.244278,-42.343784,1330.085327,70.027443,-44.234245,1317.918213,-25.368961,-30.065672,1317.030762,-20.649883,-110.477791,1206.761963,-20.904890,-115.346443,1226.571777,-21.374107,-111.526566,1242.548218,-10.543308,-113.260506,1208.652100,0.872643,-124.409180,1226.515747,-0.860106,-112.618660,1207.830933,-7.288574,-113.827866,1198.324829,-4.763977,-122.706497,1185.024048,-3.281037,-123.288414,1176.518677,-15.509184,-111.669060,1193.477417,-14.172408,-121.045921,1180.070679,-11.269412,-123.741714,1168.053223,,,,-24.926191,-114.841888,1179.535645,-25.606691,-116.415611,1166.802002,-28.821367,-105.833717,1190.942749,-34.289612,-105.310104,1179.398560,-38.382671,-99.445114,1166.431885,-39.608810,-98.359482,1190.025391,-44.568233,-87.405800,1183.452393,-30.628853,-98.943130,1203.982544,-37.734776,-91.344528,1202.684814,-44.129787,-79.457314,1200.358521,-36.265957,-89.431587,1211.599121,-42.327305,-80.043839,1219.353271,-27.256762,-103.715271,1206.628418,-36.169968,-97.756042,1221.091553,-36.498581,-89.542503,1237.323730,48.897560,-119.881042,1207.704834,45.102619,-126.336815,1231.171387,46.041611,-120.701439,1250.080078,55.464664,-116.192284,1208.039185,66.543503,-110.995850,1224.069824,70.365250,-98.438728,1245.455322,72.467674,-101.589233,1218.075806,77.971443,-90.911499,1226.951050,61.987617,-108.656502,1208.180176,68.579788,-101.792252,1207.913574,79.363861,-91.690445,1207.880005,64.177795,-106.791740,1202.330444,74.076698,-103.454582,1195.737061,57.368759,-112.683975,1198.221191,64.308884,-116.385559,1183.967896,,,,52.422913,-121.242844,1188.131714,53.318325,-124.924583,1175.312378,42.251556,-119.119026,1196.018433,40.780029,-127.577080,1182.377808,38.018337,-128.541794,1169.862427,,,,41.525436,-120.221298,1208.211670,35.463902,-117.721306,1201.208130,33.187099,-127.555801,1187.295532,27.495659,-116.642471,1211.810181,,,,21.569197,-129.121140,1229.145508,11.193439,-126.193481,1250.003296,11.632686,-126.892685,1218.175171,8.859375,-154.986115,1183.397705,11.816829,-142.610382,1156.774292,12.691579,-138.548843,1139.717407,14.716085,-134.450897,1116.214844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,0,21.250866,-42.324703,1330.084961,70.034225,-44.213848,1317.915039,-25.359262,-30.046890,1317.029785,-20.629185,-110.460701,1206.760498,-20.885971,-115.331352,1226.578369,-21.358273,-111.511177,1242.547485,-10.534957,-113.248138,1208.653687,0.863125,-124.397629,1226.538574,-0.848795,-112.609062,1207.826172,-7.280829,-113.813972,1198.329956,-4.760944,-122.704666,1185.031860,-3.259731,-123.282677,1176.526855,-15.495556,-111.670067,1193.473633,-14.162578,-121.045364,1180.080078,-11.267100,-123.723473,1168.068604,,,,-24.917570,-114.838425,1179.543579,-25.598961,-116.418304,1166.811401,-28.814146,-105.828262,1190.952881,-34.266285,-105.293816,1179.406006,-38.382504,-99.449425,1166.432617,-39.638435,-98.346283,1190.044800,-44.557755,-87.411896,1183.451660,-30.598719,-98.924522,1203.977539,-37.735413,-91.337219,1202.697632,-44.121529,-79.456245,1200.363647,-36.263176,-89.438972,1211.612305,-42.322681,-80.034744,1219.361328,-27.245443,-103.711708,1206.632690,-36.143776,-97.743126,1221.094116,-36.498619,-89.538956,1237.324707,48.902786,-119.869621,1207.704956,45.103867,-126.317589,1231.178101,46.034683,-120.700134,1250.080444,55.468311,-116.186012,1208.030518,66.552010,-110.968254,1224.078735,70.381454,-98.422501,1245.458862,72.467751,-101.575974,1218.079346,77.973183,-90.898476,1226.952026,61.977112,-108.635185,1208.160645,68.583923,-101.790291,1207.919678,79.374611,-91.685143,1207.881714,64.166077,-106.789986,1202.326538,74.084389,-103.452118,1195.736694,57.381771,-112.663513,1198.244751,64.305893,-116.376656,1183.976685,,,,52.425831,-121.234634,1188.148193,53.320595,-124.923676,1175.325317,42.253258,-119.107071,1196.032837,40.784760,-127.569572,1182.389526,38.021767,-128.533417,1169.880371,,,,41.532860,-120.207481,1208.218018,35.438065,-117.686867,1201.213379,33.188007,-127.544212,1187.318359,27.499594,-116.625946,1211.823364,,,,21.567717,-129.113892,1229.158325,11.199290,-126.180229,1250.011475,11.645267,-126.892342,1218.181274,8.881136,-154.957031,1183.381592,11.828006,-142.609360,1156.786133,12.692721,-138.542786,1139.739014,14.703736,-134.448990,1116.248779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,0,21.258053,-42.303860,1330.083252,70.039429,-44.196037,1317.913696,-25.351839,-30.032330,1317.030762,-20.627531,-110.459877,1206.756592,-20.878042,-115.319046,1226.591187,-21.343620,-111.499527,1242.551147,-10.526329,-113.225143,1208.651855,0.867998,-124.376839,1226.552734,-0.845740,-112.602890,1207.861328,-7.261193,-113.806755,1198.346436,-4.747401,-122.697914,1185.041016,-3.238521,-123.277603,1176.524902,-15.479575,-111.662941,1193.486328,-14.151623,-121.041519,1180.082275,-11.244426,-123.714226,1168.074951,,,,-24.907793,-114.834145,1179.549683,-25.588255,-116.408394,1166.827271,-28.808870,-105.814240,1190.982910,-34.264439,-105.305763,1179.412354,-38.377056,-99.448975,1166.444580,-39.655399,-98.345322,1190.073730,-44.555740,-87.405716,1183.457031,-30.649340,-98.872932,1204.036377,-37.350235,-91.255852,1202.573364,-44.115086,-79.445610,1200.367920,-36.221466,-89.426041,1211.608643,-42.311527,-80.028992,1219.364990,-27.236191,-103.703026,1206.636475,-36.124111,-97.732239,1221.101440,-36.487011,-89.525688,1237.329712,48.895927,-120.109558,1208.075928,45.113728,-126.306671,1231.180786,46.066769,-120.681969,1250.099121,55.475220,-116.161331,1208.031738,66.544899,-110.957275,1224.104736,70.386719,-98.410538,1245.462769,72.479958,-101.564812,1218.086914,77.976158,-90.889046,1226.950195,61.983295,-108.626823,1208.165894,68.587280,-101.781944,1207.924805,79.387268,-91.674118,1207.889771,64.176689,-106.778999,1202.334106,74.089294,-103.432518,1195.763306,57.360699,-112.677864,1198.214355,64.307724,-116.370964,1183.978760,,,,52.432304,-121.230881,1188.153076,53.323883,-124.917175,1175.342407,42.253376,-119.088478,1196.037354,40.782112,-127.563461,1182.398438,38.028210,-128.515198,1169.903687,,,,41.545090,-120.197014,1208.225464,35.464069,-117.689438,1201.241089,33.203690,-127.548393,1187.325562,27.506121,-116.619118,1211.835449,,,,21.578608,-129.101242,1229.164429,11.201254,-126.164795,1250.030029,11.648446,-126.882401,1218.190308,8.877027,-154.973160,1183.415161,11.834510,-142.603607,1156.794312,12.691494,-138.541199,1139.753906,14.698934,-134.439697,1116.271973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,0,21.262619,-42.283958,1330.082886,70.043991,-44.178455,1317.914062,-25.350531,-30.018669,1317.025513,-20.624371,-110.446487,1206.759888,-20.876173,-115.308968,1226.590210,-21.336374,-111.491440,1242.559082,-10.515824,-113.221123,1208.649170,0.902886,-124.416367,1226.503052,-0.827856,-112.585045,1207.852661,-7.255641,-113.803185,1198.354492,-4.742621,-122.693031,1185.044556,-3.239378,-123.275383,1176.526978,-15.468265,-111.658615,1193.492065,-14.135479,-121.036995,1180.082153,-11.240598,-123.705917,1168.083130,,,,-24.897026,-114.821938,1179.560425,-25.577227,-116.402710,1166.833740,-28.799513,-105.806107,1190.984497,-34.253044,-105.296799,1179.418579,-38.365612,-99.451294,1166.429810,-39.645840,-98.352005,1190.081543,-44.547161,-87.395592,1183.462402,-30.649200,-98.861862,1204.038940,-37.348167,-91.251938,1202.575073,-44.104328,-79.432060,1200.368530,-36.267933,-89.432129,1211.619751,-42.306782,-80.021355,1219.363892,-27.229685,-103.686554,1206.648438,-36.139774,-97.735107,1221.110962,-36.483879,-89.513405,1237.341675,48.916180,-120.084480,1208.068237,45.114807,-126.293648,1231.184814,46.085556,-120.654366,1250.099854,55.486519,-116.151787,1208.034668,66.551041,-110.953621,1224.098877,70.385033,-98.399117,1245.460449,72.490463,-101.549461,1218.094116,77.979828,-90.874435,1226.951782,62.007412,-108.630318,1208.166016,68.595154,-101.771278,1207.929199,79.388840,-91.661186,1207.891113,64.186401,-106.758270,1202.343018,74.081551,-103.431389,1195.751221,57.380573,-112.655754,1198.231323,64.316193,-116.369789,1183.974243,,,,52.442490,-121.217796,1188.168457,53.332775,-124.907074,1175.349365,42.260853,-119.079224,1196.041016,40.801838,-127.554092,1182.395142,38.032372,-128.510681,1169.914917,,,,41.564915,-120.190628,1208.232666,35.502037,-117.705254,1201.241821,33.218723,-127.547218,1187.329102,27.509706,-116.607803,1211.843872,,,,21.603804,-129.106262,1229.152710,11.210524,-126.153679,1250.032593,11.651143,-126.876770,1218.195557,8.907668,-154.914017,1183.373901,11.843785,-142.601715,1156.801636,12.710975,-138.539124,1139.748779,14.714806,-134.437912,1116.261841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
